"REF_DATE","GEO","DGUID","Indicators","Products","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2014","Canada","2016A11124","Imports","Meals from accommodation","Dollars","81","millions","6","v1001848977","1.7.18","","..","","","1"
"2014","Canada","2016A11124","Imports","Meals from restaurants","Dollars","81","millions","6","v1001801323","1.7.19","","..","","","1"
"2014","Canada","2016A11124","Imports","Alcoholic beverages from accommodation","Dollars","81","millions","6","v1001801324","1.7.20","","..","","","1"
"2014","Canada","2016A11124","Imports","Alcoholic beverages from restaurants","Dollars","81","millions","6","v1001801325","1.7.21","","..","","","1"
"2014","Canada","2016A11124","Imports","Meals and alcoholic beverages from other tourism industries","Dollars","81","millions","6","v1001801326","1.7.22","","..","","","1"
"2014","Canada","2016A11124","Imports","Total other tourism products","Dollars","81","millions","6","v1001801327","1.7.23","6146.8","","","","1"
"2014","Canada","2016A11124","Imports","Recreation and entertainment","Dollars","81","millions","6","v1001801333","1.7.24","","..","","","1"
"2014","Canada","2016A11124","Imports","Travel services","Dollars","81","millions","6","v1001801334","1.7.25","","..","","","1"
"2014","Canada","2016A11124","Imports","Convention fees","Dollars","81","millions","6","v1001801335","1.7.26","","..","","","1"
"2014","Canada","2016A11124","Imports","Pre-trip expenses","Dollars","81","millions","6","v1001801336","1.7.27","","..","","","1"
"2014","Canada","2016A11124","Imports","Total other products","Dollars","81","millions","6","v1001801328","1.7.28","8393.9","","","","1"
"2014","Canada","2016A11124","Imports","Groceries","Dollars","81","millions","6","v1001801329","1.7.29","","..","","","1"
"2014","Canada","2016A11124","Imports","Beer, wine, and liquor from stores","Dollars","81","millions","6","v1001801330","1.7.30","","..","","","1"
"2014","Canada","2016A11124","Imports","Urban transit and parking","Dollars","81","millions","6","v1001801331","1.7.31","","..","","","1"
"2014","Canada","2016A11124","Imports","Miscellaneous products","Dollars","81","millions","6","v1001801332","1.7.32","","..","","","1"
"2014","Canada","2016A11124","Interprovincial imports","Total tourism expenditures","Dollars","81","millions","6","v1001801337","1.8.1","12679.5","","","","1"
"2014","Canada","2016A11124","Interprovincial imports","Total tourism products","Dollars","81","millions","6","v1001801338","1.8.2","11104.3","","","","1"
"2014","Canada","2016A11124","Interprovincial imports","Total transportation","Dollars","81","millions","6","v1001801339","1.8.3","4907.2","","","","1"
"2014","Canada","2016A11124","Interprovincial imports","Passenger air transport","Dollars","81","millions","6","v1001801340","1.8.4","3277.0","","","","1"
"2014","Canada","2016A11124","Interprovincial imports","Passenger rail transport","Dollars","81","millions","6","v1001801341","1.8.5","33.1","","","","1"
"2014","Canada","2016A11124","Interprovincial imports","Passenger water transport","Dollars","81","millions","6","v1001801342","1.8.6","29.0","","","","1"
"2014","Canada","2016A11124","Interprovincial imports","Interurban, charter and tour bus transport","Dollars","81","millions","6","v1001801343","1.8.7","59.8","","","","1"
"2014","Canada","2016A11124","Interprovincial imports","Taxis","Dollars","81","millions","6","v1001801344","1.8.8","84.5","","","","1"
"2014","Canada","2016A11124","Interprovincial imports","Vehicle rental","Dollars","81","millions","6","v1001801345","1.8.9","272.5","","","","1"
"2014","Canada","2016A11124","Interprovincial imports","Vehicle repairs and parts","Dollars","81","millions","6","v1001801346","1.8.10","411.1","","","","1"
"2014","Canada","2016A11124","Interprovincial imports","Vehicle fuel","Dollars","81","millions","6","v1001801347","1.8.11","740.2","","","","1"
"2014","Canada","2016A11124","Interprovincial imports","Total accommodation","Dollars","81","millions","6","v1001801348","1.8.12","2152.4","","","","1"
"2014","Canada","2016A11124","Interprovincial imports","Hotels","Dollars","81","millions","6","v1001801349","1.8.13","1812.2","","","","1"
"2014","Canada","2016A11124","Interprovincial imports","Motels","Dollars","81","millions","6","v1001801350","1.8.14","131.5","","","","1"
"2014","Canada","2016A11124","Interprovincial imports","Camping","Dollars","81","millions","6","v1001801351","1.8.15","123.6","","","","1"
"2014","Canada","2016A11124","Interprovincial imports","Other accommodation","Dollars","81","millions","6","v1001801352","1.8.16","85.1","","","","1"
"2014","Canada","2016A11124","Interprovincial imports","Total food and beverage services","Dollars","81","millions","6","v1001801353","1.8.17","2028.0","","","","1"
"2014","Canada","2016A11124","Interprovincial imports","Meals from accommodation","Dollars","81","millions","6","v1001801354","1.8.18","113.8","","","","1"
"2014","Canada","2016A11124","Interprovincial imports","Meals from restaurants","Dollars","81","millions","6","v1001801355","1.8.19","1509.2","","","","1"
"2014","Canada","2016A11124","Interprovincial imports","Alcoholic beverages from accommodation","Dollars","81","millions","6","v1001801356","1.8.20","63.3","","","","1"
"2014","Canada","2016A11124","Interprovincial imports","Alcoholic beverages from restaurants","Dollars","81","millions","6","v1001801357","1.8.21","234.9","","","","1"
"2014","Canada","2016A11124","Interprovincial imports","Meals and alcoholic beverages from other tourism industries","Dollars","81","millions","6","v1001801358","1.8.22","106.8","","","","1"
"2014","Canada","2016A11124","Interprovincial imports","Total other tourism products","Dollars","81","millions","6","v1001801359","1.8.23","2016.7","","","","1"
"2014","Canada","2016A11124","Interprovincial imports","Recreation and entertainment","Dollars","81","millions","6","v1001801365","1.8.24","617.6","","","","1"
"2014","Canada","2016A11124","Interprovincial imports","Travel services","Dollars","81","millions","6","v1001801366","1.8.25","1332.9","","","","1"
"2014","Canada","2016A11124","Interprovincial imports","Convention fees","Dollars","81","millions","6","v1001801367","1.8.26","66.2","","","","1"
"2014","Canada","2016A11124","Interprovincial imports","Pre-trip expenses","Dollars","81","millions","6","v1001801368","1.8.27","0.0","","","","1"
"2014","Canada","2016A11124","Interprovincial imports","Total other products","Dollars","81","millions","6","v1001801360","1.8.28","1575.2","","","","1"
"2014","Canada","2016A11124","Interprovincial imports","Groceries","Dollars","81","millions","6","v1001801361","1.8.29","605.2","","","","1"
"2014","Canada","2016A11124","Interprovincial imports","Beer, wine, and liquor from stores","Dollars","81","millions","6","v1001801362","1.8.30","127.6","","","","1"
"2014","Canada","2016A11124","Interprovincial imports","Urban transit and parking","Dollars","81","millions","6","v1001801363","1.8.31","48.8","","","","1"
"2014","Canada","2016A11124","Interprovincial imports","Miscellaneous products","Dollars","81","millions","6","v1001801364","1.8.32","793.6","","","","1"
"2014","Canada","2016A11124","International imports","Total tourism expenditures","Dollars","81","millions","6","v1001801369","1.9.1","47595.2","","","","1"
"2014","Canada","2016A11124","International imports","Total tourism products","Dollars","81","millions","6","v1001801370","1.9.2","40776.5","","","","1"
"2014","Canada","2016A11124","International imports","Total transportation","Dollars","81","millions","6","v1001801371","1.9.3","15221.1","","","","1"
"2014","Canada","2016A11124","International imports","Passenger air transport","Dollars","81","millions","6","v1001801372","1.9.4","","..","","","1"
"2014","Canada","2016A11124","International imports","Passenger rail transport","Dollars","81","millions","6","v1001801373","1.9.5","","..","","","1"
"2014","Canada","2016A11124","International imports","Passenger water transport","Dollars","81","millions","6","v1001801374","1.9.6","","..","","","1"
"2014","Canada","2016A11124","International imports","Interurban, charter and tour bus transport","Dollars","81","millions","6","v1001801375","1.9.7","","..","","","1"
"2014","Canada","2016A11124","International imports","Taxis","Dollars","81","millions","6","v1001801376","1.9.8","","..","","","1"
"2014","Canada","2016A11124","International imports","Vehicle rental","Dollars","81","millions","6","v1001801377","1.9.9","","..","","","1"
"2014","Canada","2016A11124","International imports","Vehicle repairs and parts","Dollars","81","millions","6","v1001801378","1.9.10","","..","","","1"
"2014","Canada","2016A11124","International imports","Vehicle fuel","Dollars","81","millions","6","v1001801379","1.9.11","","..","","","1"
"2014","Canada","2016A11124","International imports","Total accommodation","Dollars","81","millions","6","v1001801380","1.9.12","12897.7","","","","1"
"2014","Canada","2016A11124","International imports","Hotels","Dollars","81","millions","6","v1001801381","1.9.13","","..","","","1"
"2014","Canada","2016A11124","International imports","Motels","Dollars","81","millions","6","v1001801382","1.9.14","","..","","","1"
"2014","Canada","2016A11124","International imports","Camping","Dollars","81","millions","6","v1001801383","1.9.15","","..","","","1"
"2014","Canada","2016A11124","International imports","Other accommodation","Dollars","81","millions","6","v1001801384","1.9.16","","..","","","1"
"2014","Canada","2016A11124","International imports","Total food and beverage services","Dollars","81","millions","6","v1001801385","1.9.17","8527.7","","","","1"
"2014","Canada","2016A11124","International imports","Meals from accommodation","Dollars","81","millions","6","v1001801386","1.9.18","","..","","","1"
"2014","Canada","2016A11124","International imports","Meals from restaurants","Dollars","81","millions","6","v1001801387","1.9.19","","..","","","1"
"2014","Canada","2016A11124","International imports","Alcoholic beverages from accommodation","Dollars","81","millions","6","v1001801388","1.9.20","","..","","","1"
"2014","Canada","2016A11124","International imports","Alcoholic beverages from restaurants","Dollars","81","millions","6","v1001801389","1.9.21","","..","","","1"
"2014","Canada","2016A11124","International imports","Meals and alcoholic beverages from other tourism industries","Dollars","81","millions","6","v1001801390","1.9.22","","..","","","1"
"2014","Canada","2016A11124","International imports","Total other tourism products","Dollars","81","millions","6","v1001801391","1.9.23","4130.1","","","","1"
"2014","Canada","2016A11124","International imports","Recreation and entertainment","Dollars","81","millions","6","v1001801397","1.9.24","","..","","","1"
"2014","Canada","2016A11124","International imports","Travel services","Dollars","81","millions","6","v1001801398","1.9.25","","..","","","1"
"2014","Canada","2016A11124","International imports","Convention fees","Dollars","81","millions","6","v1001801399","1.9.26","","..","","","1"
"2014","Canada","2016A11124","International imports","Pre-trip expenses","Dollars","81","millions","6","v1001801400","1.9.27","","..","","","1"
"2014","Canada","2016A11124","International imports","Total other products","Dollars","81","millions","6","v1001801392","1.9.28","6818.7","","","","1"
"2014","Canada","2016A11124","International imports","Groceries","Dollars","81","millions","6","v1001801393","1.9.29","","..","","","1"
"2014","Canada","2016A11124","International imports","Beer, wine, and liquor from stores","Dollars","81","millions","6","v1001801394","1.9.30","","..","","","1"
"2014","Canada","2016A11124","International imports","Urban transit and parking","Dollars","81","millions","6","v1001801395","1.9.31","","..","","","1"
"2014","Canada","2016A11124","International imports","Miscellaneous products","Dollars","81","millions","6","v1001801396","1.9.32","","..","","","1"
"2014","Canada","2016A11124","Tourism product ratio","Total tourism expenditures","Percentage","242","millions","6","v1001801401","1.10.1","2.3","","","","1"
"2014","Canada","2016A11124","Tourism product ratio","Total tourism products","Percentage","242","millions","6","v1001801402","1.10.2","33.4","","","","1"
"2014","Canada","2016A11124","Tourism product ratio","Total transportation","Percentage","242","millions","6","v1001801403","1.10.3","33.3","","","","1"
"2014","Canada","2016A11124","Tourism product ratio","Passenger air transport","Percentage","242","millions","6","v1001801404","1.10.4","85.4","","","","1"
"2014","Canada","2016A11124","Tourism product ratio","Passenger rail transport","Percentage","242","millions","6","v1001801405","1.10.5","93.4","","","","1"
"2014","Canada","2016A11124","Tourism product ratio","Passenger water transport","Percentage","242","millions","6","v1001801406","1.10.6","66.4","","","","1"
"2014","Canada","2016A11124","Tourism product ratio","Interurban, charter and tour bus transport","Percentage","242","millions","6","v1001801407","1.10.7","29.6","","","","1"
"2014","Canada","2016A11124","Tourism product ratio","Taxis","Percentage","242","millions","6","v1001801408","1.10.8","18.6","","","","1"
"2014","Canada","2016A11124","Tourism product ratio","Vehicle rental","Percentage","242","millions","6","v1001801409","1.10.9","34.5","","","","1"
"2014","Canada","2016A11124","Tourism product ratio","Vehicle repairs and parts","Percentage","242","millions","6","v1001801410","1.10.10","18.2","","","","1"
"2014","Canada","2016A11124","Tourism product ratio","Vehicle fuel","Percentage","242","millions","6","v1001801411","1.10.11","18.2","","","","1"
